episode,epsilon,total_reward,avg_reward,total_shaped_reward,avg_shaped_reward,avg_loss
3500,0.17369790863805412,5.0,2.5,2.122413027888768,1.061206513944384,0.015618368667949523
3501,0.1736110596837351,14.0,7.0,24.436262910535106,12.218131455267553,0.016848475857238684
3502,0.17352425415389325,8.0,4.0,8.837913667212703,4.418956833606352,0.016584225636241692
3503,0.1734374920268163,13.0,6.5,20.43925756981946,10.21962878490973,0.01681699711696378
3504,0.1733507732808029,13.0,6.5,22.473743551513067,11.236871775756534,0.01577434400229582
3505,0.1732640978941625,9.0,4.5,13.143025115363134,6.571512557681567,0.01544797798219536
3506,0.17317746584521543,13.0,6.5,22.460847482873035,11.230423741436518,0.015860351769785796
3507,0.17309087711229282,11.0,5.5,17.4713629568353,8.73568147841765,0.014852793500093477
3508,0.1730043316737367,10.0,5.0,15.936396250720534,7.968198125360267,0.01517549400084785
3509,0.17291782950789983,12.0,6.0,17.23152817200268,8.61576408600134,0.015149318382942251
3510,0.17283137059314588,12.0,6.0,19.512576590607992,9.756288295303996,0.01472475102437394
3511,0.1727449549078493,10.0,5.0,15.4821747754733,7.74108738773665,0.015891791667257037
3512,0.1726585824303954,10.0,5.0,14.852590203135362,7.426295101567681,0.015426649539066212
3513,0.1725722531391802,12.0,6.0,20.078935094308235,10.039467547154118,0.014964771567444716
3514,0.17248596701261062,13.0,6.5,22.888333978346978,11.444166989173489,0.015043768100440502
3515,0.17239972402910433,11.0,5.5,16.68157464807809,8.340787324039045,0.014497674026393464
3516,0.17231352416708978,15.0,7.5,27.023645715889955,13.511822857944978,0.014400865102985076
3517,0.17222736740500624,13.0,6.5,22.23468075551286,11.11734037775643,0.014808541485773666
3518,0.17214125372130376,13.0,6.5,21.329489967738915,10.664744983869458,0.015597756141796709
3519,0.17205518309444312,13.0,6.5,23.209727231588303,11.604863615794152,0.01584946955421141
3520,0.1719691555028959,14.0,7.0,24.81662600762574,12.40831300381287,0.015465866791616593
3521,0.17188317092514446,10.0,5.0,14.153467552077313,7.076733776038656,0.01646287577359804
3522,0.1717972293396819,3.0,1.5,-0.5809177194341173,-0.29045885971705865,0.015373070389032364
3523,0.17171133072501205,14.0,7.0,24.714857930759464,12.357428965379732,0.014555152239544051
3524,0.17162547505964956,7.0,3.5,8.017366551813303,4.008683275906652,0.014556248602457345
3525,0.17153966232211976,8.0,4.0,10.361778814834551,5.1808894074172755,0.013281660143818173
3526,0.17145389249095871,10.0,5.0,16.958737679474776,8.479368839737388,0.014445639504119754
3527,0.17136816554471324,8.0,4.0,9.239285800982582,4.619642900491291,0.013849779376760124
3528,0.1712824814619409,8.0,4.0,11.360519135323514,5.680259567661757,0.014383841880730221
3529,0.17119684022120993,6.0,3.0,6.4577683669481,3.22888418347405,0.013930096937609571
3530,0.17111124180109932,2.0,1.0,-3.534169127133484,-1.767084563566742,0.014071215900725551
3531,0.17102568618019878,13.0,6.5,22.44493727038298,11.22246863519149,0.015412238961351769
3532,0.1709401733371087,9.0,4.5,8.705472659248091,4.3527363296240456,0.013472985196858644
3533,0.17085470325044017,14.0,7.0,24.393557629669004,12.196778814834502,0.014071728541914906
3534,0.17076927589881497,14.0,7.0,24.853691203399297,12.426845601699648,0.013697517079168133
3535,0.17068389126086556,12.0,6.0,20.564555928380013,10.282277964190007,0.014524493303282985
3536,0.17059854931523513,12.0,6.0,20.82797863928766,10.41398931964383,0.013022821258221354
3537,0.17051325004057752,9.0,4.5,14.037590203135366,7.018795101567683,0.01356610109763486
3538,0.17042799341555723,13.0,6.5,22.1028207150618,11.0514103575309,0.013602798609063028
3539,0.17034277941884945,8.0,4.0,9.650295484001482,4.825147742000741,0.013656172740406224
3540,0.17025760802914003,12.0,6.0,21.284970367476006,10.642485183738003,0.013600144531311734
3541,0.17017247922512546,11.0,5.5,16.35836872788812,8.17918436394406,0.014472619517307196
3542,0.1700873929855129,11.0,5.5,18.28025997943915,9.140129989719576,0.013289552188611456
3543,0.17000234928902014,12.0,6.0,20.296192083964115,10.148096041982058,0.013667832173939262
3544,0.16991734811437564,14.0,7.0,25.049376776001154,12.524688388000577,0.013454569234911885
3545,0.16983238944031848,12.0,6.0,16.338948706835588,8.169474353417794,0.01319681494895901
3546,0.16974747324559833,11.0,5.5,18.847464387436418,9.423732193718209,0.013767216568812728
3547,0.16966259950897553,10.0,5.0,14.803844028150388,7.401922014075194,0.013743213210254908
3548,0.16957776820922105,9.0,4.5,14.871172832943401,7.4355864164717005,0.013750647383608988
3549,0.16949297932511645,12.0,6.0,19.571738210797392,9.785869105398696,0.013621001566893288
3550,0.1694082328354539,13.0,6.5,22.69964765841987,11.349823829209935,0.013445105887949466
3551,0.16932352871903616,10.0,5.0,14.894457104190863,7.4472285520954316,0.015137987799410309
3552,0.16923886695467666,11.0,5.5,18.213434454984302,9.106717227492151,0.015119674847062146
3553,0.16915424752119934,12.0,6.0,19.60751772411624,9.80375886205812,0.015037896587912526
3554,0.16906967039743875,15.0,7.5,27.10856538770032,13.55428269385016,0.01500398854858109
3555,0.16898513556224004,13.0,6.5,22.38634149513743,11.193170747568715,0.014562208632539425
3556,0.16890064299445892,13.0,6.5,22.325795134759268,11.162897567379634,0.014327781749889254
3557,0.1688161926729617,7.0,3.5,4.454806571211857,2.2274032856059285,0.015142763767923628
3558,0.16873178457662522,9.0,4.5,13.122167250986859,6.5610836254934295,0.015803497365808914
3559,0.1686474186843369,15.0,7.5,25.13026849249164,12.56513424624582,0.01523457793784993
3560,0.16856309497499475,15.0,7.5,26.869904406834884,13.434952203417442,0.015206697125520025
3561,0.16847881342750726,14.0,7.0,25.559937270382974,12.779968635191487,0.016540809287024397
3562,0.16839457402079352,12.0,6.0,20.65958193132368,10.32979096566184,0.017087475629523396
3563,0.16831037673378313,8.0,4.0,11.715730162684336,5.857865081342168,0.016948660667985678
3564,0.16822622154541625,14.0,7.0,23.957530348077448,11.978765174038724,0.01646068440085011
3565,0.16814210843464356,9.0,4.5,14.038593367776233,7.019296683888117,0.016731335679069162
3566,0.16805803738042624,6.0,3.0,5.6931119794730884,2.8465559897365442,0.016279038126979554
3567,0.16797400836173604,13.0,6.5,22.559536443814324,11.279768221907162,0.01679082538799516
3568,0.16789002135755518,14.0,7.0,25.05294554219465,12.526472771097325,0.01683044304006866
3569,0.16780607634687641,9.0,4.5,13.740314968567121,6.870157484283561,0.016802039675946748
3570,0.16772217330870298,12.0,6.0,19.506271657132558,9.753135828566279,0.01607286762446165
3571,0.16763831222204864,12.0,6.0,20.176942611098674,10.088471305549337,0.0176650523673743
3572,0.16755449306593762,12.0,6.0,19.912021950722178,9.956010975361089,0.016921088748744557
3573,0.16747071581940465,15.0,7.5,26.843566142721546,13.421783071360773,0.01713256379323346
3574,0.16738698046149494,11.0,5.5,16.210082570647664,8.105041285323832,0.017747884287631938
3575,0.1673032869712642,11.0,5.5,17.859060154985954,8.929530077492977,0.018027002637141517
3576,0.1672196353277786,5.0,2.5,4.0884152039635495,2.0442076019817748,0.017434128585404583
3577,0.1671360255101147,13.0,6.5,23.04416650366159,11.522083251830795,0.01773477218246886
3578,0.16705245749735964,13.0,6.5,22.09662699619188,11.04831349809594,0.017209444266877004
3579,0.16696893126861098,10.0,5.0,13.059872531852957,6.529936265926478,0.017152438683967507
3580,0.16688544680297668,13.0,6.5,22.406864260041203,11.203432130020602,0.016316765516198106
3581,0.1668020040795752,16.0,8.0,29.12527335842151,14.562636679210755,0.017646895040358816
3582,0.16671860307753544,16.0,8.0,29.352852823588663,14.676426411794331,0.016511758333072068
3583,0.16663524377599667,7.0,3.5,7.9377819794754245,3.9688909897377123,0.01672123515446271
3584,0.1665519261541087,11.0,5.5,18.75049214381373,9.375246071906865,0.015994281823347722
3585,0.16646865019103163,15.0,7.5,26.606975474646724,13.303487737323362,0.01643159725969391
3586,0.16638541586593614,13.0,6.5,23.372833339023025,11.686416669511512,0.016691132367455532
3587,0.16630222315800317,11.0,5.5,18.54093458052789,9.270467290263944,0.01668270721765501
3588,0.16621907204642417,16.0,8.0,28.870940435023854,14.435470217511927,0.016279627213786754
3589,0.16613596251040097,10.0,5.0,15.745169668302498,7.872584834151249,0.015706488784136517
3590,0.1660528945291458,9.0,4.5,12.7504397957,6.37521989785,0.016985284139269165
3591,0.16596986808188122,13.0,6.5,22.68081461932492,11.34040730966246,0.017182084183607782
3592,0.16588688314784028,15.0,7.5,25.972186735552448,12.986093367776224,0.01551969104978655
3593,0.16580393970626636,9.0,4.5,12.727689027324537,6.3638445136622686,0.015582904678636364
3594,0.16572103773641325,11.0,5.5,16.41302511536312,8.20651255768156,0.015783205255866052
3595,0.16563817721754506,13.0,6.5,21.203011502835757,10.601505751417879,0.016916361360677652
3596,0.1655553581289363,4.0,2.0,-6.6156147284885645,-3.3078073642442822,0.017093940675258636
3597,0.16547258044987184,8.0,4.0,10.012590203135394,5.006295101567697,0.01608645151901458
3598,0.16538984415964691,13.0,6.5,22.43760968770097,11.218804843850485,0.016292298923113516
3599,0.1653071492375671,10.0,5.0,15.01877054302288,7.50938527151144,0.016036467324676257
3600,0.1652244956629483,10.0,5.0,14.76931180392625,7.384655901963125,0.015645801471546292
3601,0.16514188341511685,10.0,5.0,16.371529160568794,8.185764580284397,0.015757601773366332
3602,0.1650593124734093,13.0,6.5,22.886448832379166,11.443224416189583,0.015215946261637978
3603,0.1649767828171726,15.0,7.5,27.22335511536071,13.611677557680355,0.015284819372796587
3604,0.16489429442576403,10.0,5.0,16.69778686294764,8.34889343147382,0.014208362459072045
3605,0.16481184727855117,12.0,6.0,19.619701892526635,9.809850946263317,0.015028270677264248
3606,0.1647294413549119,6.0,3.0,7.003746192527318,3.501873096263659,0.014939266555011273
3607,0.16464707663423447,10.0,5.0,15.602543727059944,7.801271863529972,0.014563633442989417
3608,0.16456475309591737,15.0,7.5,27.280372182610705,13.640186091305353,0.015030697670632176
3609,0.16448247071936942,13.0,6.5,21.9068177839658,10.9534088919829,0.014366926977277867
3610,0.16440022948400973,14.0,7.0,24.959575412945625,12.479787706472813,0.013399914837043201
3611,0.16431802936926773,13.0,6.5,22.783453939549922,11.391726969774961,0.015074185061135462
3612,0.16423587035458312,13.0,6.5,23.515148531288695,11.757574265644347,0.014353549584214177
3613,0.16415375241940583,8.0,4.0,11.677992018270132,5.838996009135066,0.014730998160583632
3614,0.16407167554319613,17.0,8.5,30.797517724116222,15.398758862058111,0.014367401651772005
3615,0.16398963970542454,9.0,4.5,12.168732579999958,6.084366289999979,0.014729910156290446
3616,0.16390764488557183,14.0,7.0,24.487069432906022,12.243534716453011,0.01465841034028147
3617,0.16382569106312905,15.0,7.5,26.63788667570286,13.31894333785143,0.014702743359708361
3618,0.1637437782175975,13.0,6.5,21.56128338366686,10.78064169183343,0.013680342419871263
3619,0.1636619063284887,12.0,6.0,16.182055802836405,8.091027901418203,0.01398319139677499
3620,0.16358007537532446,10.0,5.0,10.940202531850595,5.470101265925297,0.015313135837869985
3621,0.1634982853376368,15.0,7.5,26.29025487996428,13.14512743998214,0.015602196815556713
3622,0.163416536194968,6.0,3.0,4.178672707399786,2.089336353699893,0.014142509334321533
3623,0.1633348279268705,11.0,5.5,19.158401591436196,9.579200795718098,0.014100380329681294
3624,0.1632531605129071,9.0,4.5,12.132288200755909,6.066144100377954,0.012789572800642678
3625,0.16317153393265063,12.0,6.0,18.815683686608875,9.407841843304437,0.014281393904238939
3626,0.1630899481656843,15.0,7.5,26.0135527637391,13.00677638186955,0.013986408172973565
3627,0.16300840319160148,13.0,6.5,21.697054814270302,10.848527407135151,0.013688934167314853
3628,0.16292689899000568,13.0,6.5,20.319568318796364,10.159784159398182,0.014258959548813956
3629,0.16284543554051067,11.0,5.5,18.1198260557775,9.05991302788875,0.014022976253181696
3630,0.16276401282274042,17.0,8.5,31.23089395894843,15.615446979474214,0.013173286798410117
3631,0.16268263081632905,16.0,8.0,28.033090842459274,14.016545421229637,0.014690255734271237
3632,0.1626012895009209,13.0,6.5,20.90594729562833,10.452973647814165,0.01472673491574824
3633,0.16251998885617044,14.0,7.0,23.956626996191847,11.978313498095924,0.01510022587542023
3634,0.16243872886174238,13.0,6.5,20.673084987963314,10.336542493981657,0.014486158890649676
3635,0.1623575094973115,6.0,3.0,3.0122212515487248,1.5061106257743624,0.014577103237222349
3636,0.16227633074256287,16.0,8.0,29.10533908551772,14.55266954275886,0.014713238471054605
3637,0.1621951925771916,11.0,5.5,17.532867191137257,8.766433595568628,0.01483285229387028
3638,0.162114094980903,12.0,6.0,18.365314968567105,9.182657484283553,0.014743378904781172
3639,0.16203303793341256,14.0,7.0,23.72537218261077,11.862686091305385,0.015423028747152005
3640,0.16195202141444587,8.0,4.0,9.146019774647451,4.5730098873237255,0.015218647641262838
3641,0.16187104540373864,14.0,7.0,24.07074865868384,12.03537432934192,0.015857911954766938
3642,0.1617901098810368,10.0,5.0,13.44080973585275,6.720404867926375,0.015523506188765168
3643,0.16170921482609626,13.0,6.5,22.125115434195706,11.062557717097853,0.014597224543270256
3644,0.16162836021868324,12.0,6.0,19.816079880792515,9.908039940396257,0.01505302515546126
3645,0.1615475460385739,11.0,5.5,18.448836270119035,9.224418135059517,0.014255720440830504
3646,0.16146677226555464,10.0,5.0,16.569014667476647,8.284507333738324,0.01428584392182529
3647,0.16138603887942188,14.0,7.0,24.62997013393109,12.314985066965544,0.014678813840395637
3648,0.16130534585998219,12.0,6.0,18.63327653075845,9.316638265379225,0.015347206663074238
3649,0.1612246931870522,14.0,7.0,24.236462211361584,12.118231105680792,0.014367897604991282
3650,0.1611440808404587,13.0,6.5,19.927663024380866,9.963831512190433,0.014410548572029386
3651,0.16106350880003847,12.0,6.0,17.451851636080033,8.725925818040016,0.015065110752891218
3652,0.16098297704563846,10.0,5.0,14.627129287963953,7.313564643981977,0.014619768063670822
3653,0.16090248555711564,11.0,5.5,16.820326695101443,8.410163347550721,0.014178123384980219
3654,0.1608220343143371,11.0,5.5,16.610413792756283,8.305206896378142,0.013320871650108269
3655,0.16074162329717992,13.0,6.5,22.483831404189118,11.241915702094559,0.013307480177442942
3656,0.16066125248553134,14.0,7.0,25.049067015590367,12.524533507795184,0.013560846615582704
3657,0.16058092185928857,11.0,5.5,17.169358280001667,8.584679140000834,0.013773576794192196
3658,0.16050063139835893,12.0,6.0,19.975115434195736,9.987557717097868,0.01363952051582081
3659,0.16042038108265977,10.0,5.0,16.41267564834211,8.206337824171055,0.01371342239236193
3660,0.16034017089211844,10.0,5.0,15.316027299133896,7.658013649566948,0.013383670288271138
3661,0.16026000080667238,9.0,4.5,13.178546658155902,6.589273329077951,0.014672044347971678
3662,0.16017987080626905,12.0,6.0,19.842820948606665,9.921410474303332,0.013656274733532753
3663,0.16009978087086593,7.0,3.5,7.902267727624153,3.9511338638120765,0.013357659823128155
3664,0.1600197309804305,11.0,5.5,18.208105461095023,9.104052730547512,0.01387020296816315
3665,0.15993972111494031,15.0,7.5,26.668380454422376,13.334190227211188,0.013330107559449971
3666,0.15985975125438284,13.0,6.5,22.314983746458424,11.157491873229212,0.01316483922302723
3667,0.15977982137875565,12.0,6.0,21.116817550420926,10.558408775210463,0.013110685046496135
3668,0.1596999314680663,12.0,6.0,19.68778785151372,9.84389392575686,0.013339944866352848
3669,0.15962008150233228,14.0,7.0,23.192787851513682,11.596393925756841,0.012865514760570866
3670,0.15954027146158112,13.0,6.5,22.128434454984273,11.064217227492136,0.012828285012926374
3671,0.15946050132585032,10.0,5.0,16.120551998871548,8.060275999435774,0.013632990075275303
3672,0.15938077107518742,12.0,6.0,20.841006162120085,10.420503081060042,0.012302827273628542
3673,0.15930108068964982,3.0,1.5,-2.1716497681114353,-1.0858248840557176,0.012307435575473522
3674,0.159221430149305,14.0,7.0,23.948888851777674,11.974444425888837,0.012047483294403978
3675,0.15914181943423036,12.0,6.0,19.386831162948283,9.693415581474142,0.01241098214073905
3676,0.15906224852451326,14.0,7.0,24.001151462384655,12.000575731192328,0.012666762259655765
3677,0.158982717400251,11.0,5.5,19.014233452868815,9.507116726434408,0.012329372097072857
3678,0.15890322604155088,13.0,6.5,21.637418666382143,10.818709333191071,0.012525765681639314
3679,0.15882377442853013,13.0,6.5,21.483189666648464,10.741594833324232,0.01218345156338598
3680,0.15874436254131588,6.0,3.0,5.55108738773665,2.775543693868325,0.01187151718219476
3681,0.15866499036004522,11.0,5.5,18.585281871474116,9.292640935737058,0.013817572618967721
3682,0.1585856578648652,17.0,8.5,30.83063744407829,15.415318722039146,0.012594423405826092
3683,0.15850636503593277,14.0,7.0,24.669443491663458,12.334721745831729,0.012814818151029092
3684,0.15842711185341482,15.0,7.5,26.906738210797386,13.453369105398693,0.01227473153533148
3685,0.15834789829748813,9.0,4.5,13.180598474947047,6.590299237473523,0.012767687747254968
3686,0.15826872434833938,15.0,7.5,27.39015605577511,13.695078027887554,0.013486097458350872
3687,0.15818958998616522,11.0,5.5,18.293276764303343,9.146638382151671,0.013028484065351741
3688,0.15811049519117215,4.0,2.0,-3.936807458792414,-1.968403729396207,0.01320995458933924
3689,0.15803143994357657,9.0,4.5,11.56147582388897,5.780737911944485,0.013280617617336767
3690,0.15795242422360478,13.0,6.5,22.257148772529586,11.128574386264793,0.013835924776004893
3691,0.157873448011493,13.0,6.5,22.6545887919281,11.32729439596405,0.01595275214208024
3692,0.15779451128748725,9.0,4.5,14.598817019098304,7.299408509549152,0.014750288331082889
3693,0.15771561403184353,14.0,7.0,23.50813146403872,11.75406573201936,0.014548192333563099
3694,0.15763675622482762,13.0,6.5,21.527021950722215,10.763510975361108,0.014917865455416696
3695,0.1575579378467152,14.0,7.0,25.18735293928595,12.593676469642975,0.015173796723995889
3696,0.15747915887779185,8.0,4.0,7.286891018006157,3.6434455090030786,0.015904106348752976
3697,0.15740041929835297,13.0,6.5,23.09793315177828,11.54896657588914,0.01566824711593134
3698,0.1573217190887038,9.0,4.5,14.010274346987686,7.005137173493843,0.016790453223511578
3699,0.15724305822915946,10.0,5.0,15.574536443814388,7.787268221907194,0.016804017729258963
3700,0.1571644367000449,8.0,4.0,7.350314968567118,3.675157484283559,0.016483813647979073
3701,0.15708585448169488,13.0,6.5,20.664002043515396,10.332001021757698,0.01704592174451266
3702,0.15700731155445405,12.0,6.0,19.137543727059935,9.568771863529967,0.017106248449001993
3703,0.15692880789867683,10.0,5.0,16.096337384228764,8.048168692114382,0.018239936482693467
3704,0.1568503434947275,14.0,7.0,23.80818867808235,11.904094339041174,0.017246510599340712
3705,0.15677191832298015,14.0,7.0,24.248183812152455,12.124091906076227,0.017286837389692663
3706,0.15669353236381867,9.0,4.5,13.180605335551473,6.590302667775736,0.01682023324072361
3707,0.15661518559763676,11.0,5.5,17.635129046723065,8.817564523361533,0.017376494080360447
3708,0.15653687800483795,1.0,0.5,-5.72292893218812,-2.86146446609406,0.017574642273996556
3709,0.15645860956583554,12.0,6.0,19.737708511890183,9.868854255945092,0.016736342322879603
3710,0.15638038026105264,11.0,5.5,16.766831162948282,8.383415581474141,0.01726879865596337
3711,0.1563021900709221,15.0,7.5,26.671718726231717,13.335859363115858,0.01877987602991717
3712,0.15622403897588666,15.0,7.5,26.6424568629499,13.32122843147495,0.018383335982050216
3713,0.15614592695639873,12.0,6.0,20.97547265924802,10.48773632962401,0.018030710671363134
3714,0.15606785399292053,14.0,7.0,24.665076716151603,12.332538358075801,0.018773728352306146
3715,0.15598982006592407,13.0,6.5,22.896403344869803,11.448201672434902,0.01786361397244036
3716,0.1559118251558911,15.0,7.5,26.89943497861092,13.44971748930546,0.018506551822647453
3717,0.15583386924331316,8.0,4.0,9.883038494345564,4.941519247172782,0.01888700136249619
3718,0.15575595230869152,11.0,5.5,18.22290028823023,9.111450144115114,0.018617441620943802
3719,0.1556780743325372,11.0,5.5,18.482978639287637,9.241489319643819,0.017873755363481385
3720,0.15560023529537093,12.0,6.0,20.121060396226845,10.060530198113423,0.019149010539320964
3721,0.15552243517772324,10.0,5.0,14.13412687064828,7.06706343532414,0.01819716250790017
3722,0.1554446739601344,15.0,7.5,25.65551748287536,12.82775874143768,0.017919050109173572
3723,0.15536695162315434,14.0,7.0,24.81389371770755,12.406946858853775,0.01790689127918865
3724,0.15528926814734276,12.0,6.0,18.984701228644624,9.492350614322312,0.018334978938634908
3725,0.1552116235132691,8.0,4.0,8.947636679210813,4.4738183396054065,0.018053878181214844
3726,0.15513401770151247,14.0,7.0,24.464983746458437,12.232491873229218,0.01739407195975738
3727,0.15505645069266172,14.0,7.0,23.863664211889535,11.931832105944768,0.017286231777231608
3728,0.1549789224673154,11.0,5.5,17.192885687136833,8.596442843568417,0.017138651034661702
3729,0.15490143300608175,10.0,5.0,14.876798299400203,7.438399149700102,0.016926601168566518
3730,0.15482398228957872,10.0,5.0,16.657134153893853,8.328567076946927,0.017205346303858927
3731,0.15474657029843394,11.0,5.5,18.59534783211516,9.29767391605758,0.01823019631206989
3732,0.15466919701328474,14.0,7.0,24.050122528345025,12.025061264172512,0.0174026432699923
3733,0.1545918624147781,11.0,5.5,17.23765593023155,8.618827965115775,0.017321213905566506
3734,0.1545145664835707,13.0,6.5,20.57872406694743,10.289362033473715,0.017298514185739414
3735,0.15443730920032891,13.0,6.5,21.391528172002705,10.695764086001352,0.017225614337782774
3736,0.15436009054572875,12.0,6.0,20.441528172002656,10.220764086001328,0.017885100882766503
3737,0.1542829105004559,13.0,6.5,22.617596075173658,11.308798037586829,0.017833190336823464
3738,0.15420576904520567,10.0,5.0,16.231732338759087,8.115866169379544,0.017921370616448776
3739,0.15412866616068308,14.0,7.0,23.326382871738094,11.663191435869047,0.018244445882737638
3740,0.15405160182760275,15.0,7.5,26.352219599100522,13.176109799550261,0.01840133781278772
3741,0.15397457602668896,15.0,7.5,27.23704120174292,13.61852060087146,0.018441038403127875
3742,0.15389758873867562,13.0,6.5,22.517833339023035,11.258916669511517,0.01784679772864495
3743,0.15382063994430628,12.0,6.0,17.803645715889985,8.901822857944993,0.016714986239426903
3744,0.15374372962433414,10.0,5.0,15.848131464038746,7.924065732019373,0.016633435298821758
3745,0.15366685775952196,14.0,7.0,24.75044665630436,12.37522332815218,0.016362787088645355
3746,0.1535900243306422,14.0,7.0,24.738822891136586,12.369411445568293,0.0172944878999676
3747,0.15351322931847688,12.0,6.0,20.70890998879146,10.35445499439573,0.017416985017646637
3748,0.15343647270381766,3.0,1.5,-2.832196883510807,-1.4160984417554034,0.017478827313919153
3749,0.15335975446746575,9.0,4.5,11.874959395962879,5.9374796979814395,0.01667336929722556
3750,0.15328307459023202,13.0,6.5,22.76043814325184,11.38021907162592,0.01664800108543464
3751,0.1532064330529369,11.0,5.5,18.38664037517433,9.193320187587165,0.015936991549762233
3752,0.15312982983641044,13.0,6.5,22.85972114354739,11.429860571773695,0.015525111432320306
3753,0.15305326492149224,12.0,6.0,21.239199367209686,10.619599683604843,0.01603600591021989
3754,0.1529767382890315,6.0,3.0,6.0102295233604,3.0051147616802,0.016195191598630376
3755,0.152900249919887,9.0,4.5,11.919259455812444,5.959629727906222,0.015577939927045788
3756,0.15282379979492705,13.0,6.5,22.47404753102473,11.237023765512365,0.015208592664982592
3757,0.1527473878950296,14.0,7.0,24.13915874563022,12.06957937281511,0.015525294890893358
3758,0.1526710142010821,14.0,7.0,24.710049473554598,12.355024736777299,0.015585704858281783
3759,0.15259467869398155,17.0,8.5,31.26830111479881,15.634150557399405,0.015062912882172635
3760,0.15251838135463458,13.0,6.5,22.409232464302683,11.204616232151341,0.014741330620433602
3761,0.15244212216395728,16.0,8.0,28.409694134495254,14.204847067247627,0.015728456828344083
3762,0.15236590110287532,11.0,5.5,16.168024881818198,8.084012440909099,0.015805331593645472
3763,0.1522897181523239,9.0,4.5,13.6592663164169,6.82963315820845,0.015251750723857965
3764,0.15221357329324775,13.0,6.5,22.623677590872003,11.311838795436001,0.01588688054920307
3765,0.15213746650660112,15.0,7.5,25.532943889746548,12.766471944873274,0.01596323235492621
3766,0.15206139777334782,12.0,6.0,18.563467318532393,9.281733659266196,0.0165360009723476
3767,0.15198536707446114,12.0,6.0,20.596093259774953,10.298046629887477,0.015537674707759705
3768,0.15190937439092392,13.0,6.5,22.471382871738086,11.235691435869043,0.01551733481431646
3769,0.15183341970372846,18.0,9.0,32.78526750392554,16.39263375196277,0.016777649013591665
3770,0.1517575029938766,9.0,4.5,12.399694368040237,6.199847184020118,0.016557314334703345
3771,0.1516816242423797,14.0,7.0,24.225795134759252,12.112897567379626,0.016113738365737457
3772,0.15160578343025852,12.0,6.0,18.371652999135566,9.185826499567783,0.015628181715895022
3773,0.15152998053854339,12.0,6.0,19.4500042195902,9.7250021097951,0.015974630528528776
3774,0.15145421554827412,14.0,7.0,24.58398081536241,12.291990407681205,0.014913807215302118
3775,0.1513784884405,5.0,2.5,-1.7402971189072298,-0.8701485594536149,0.015111140920115368
3776,0.15130279919627976,14.0,7.0,23.604667142985498,11.802333571492749,0.015300781625722135
3777,0.15122714779668162,13.0,6.5,22.087074065291063,11.043537032645531,0.015022560585556287
3778,0.1511515342227833,14.0,7.0,23.464614794871785,11.732307397435893,0.015945458821952342
3779,0.1510759584556719,12.0,6.0,18.984760095136416,9.492380047568208,0.01628008262786482
3780,0.15100042047644407,16.0,8.0,28.056672483701195,14.028336241850598,0.017323414282873272
3781,0.15092492026620585,13.0,6.5,22.746594132643764,11.373297066321882,0.017391680520293967
3782,0.15084945780607276,9.0,4.5,12.400183047284923,6.200091523642461,0.016298374884894915
3783,0.15077403307716972,14.0,7.0,24.379238318798656,12.189619159399328,0.015796324447063463
3784,0.15069864606063113,12.0,6.0,18.108678579438077,9.054339289719039,0.016611327748479586
3785,0.15062329673760083,11.0,5.5,17.108422064567982,8.554211032283991,0.016470171097399934
3786,0.15054798508923203,14.0,7.0,23.24014853128871,11.620074265644355,0.01639438563159534
3787,0.15047271109668742,14.0,7.0,24.379191842723245,12.189595921361622,0.01626661900963102
3788,0.15039747474113907,10.0,5.0,14.701225181057147,7.3506125905285735,0.01535683781573815
3789,0.15032227600376852,15.0,7.5,27.37956831879631,13.689784159398155,0.016918189194319505
3790,0.15024711486576664,15.0,7.5,26.327833339023012,13.163916669511506,0.015844041581398675
3791,0.15017199130833375,11.0,5.5,16.005617959512687,8.002808979756344,0.01729790523648262
3792,0.1500969053126796,14.0,7.0,25.187297950157973,12.593648975078986,0.016670605514996818
3793,0.15002185686002328,14.0,7.0,25.140736268267474,12.570368134133737,0.01700738230054932
3794,0.14994684593159327,12.0,6.0,20.644154113245246,10.322077056622623,0.016934625268248574
3795,0.1498718725086275,5.0,2.5,-2.5397240005641857,-1.2698620002820928,0.016715049118335757
3796,0.1497969365723732,16.0,8.0,28.806270668566427,14.403135334283213,0.01622576412877866
3797,0.14972203810408702,11.0,5.5,16.34682629701838,8.17341314850919,0.015885588180805956
3798,0.14964717708503497,12.0,6.0,20.935505522796152,10.467752761398076,0.015073906667530536
3799,0.14957235349649245,6.0,3.0,2.7339369803012703,1.3669684901506352,0.01602576978903796
3800,0.1494975673197442,12.0,6.0,19.713836503663916,9.856918251831958,0.01581239211106939
3801,0.14942281853608433,14.0,7.0,25.3673395603035,12.68366978015175,0.01735085768226002
3802,0.1493481071268163,16.0,8.0,28.603557629669,14.3017788148345,0.01572988557496241
3803,0.1492734330732529,14.0,7.0,25.117689027324502,12.558844513662251,0.016089104044118098
3804,0.14919879635671626,14.0,7.0,25.267965026760294,12.633982513380147,0.01599113985363926
3805,0.1491241969585379,12.0,6.0,19.06842107600186,9.53421053800093,0.01575416588490563
3806,0.14904963486005865,8.0,4.0,10.17127142358769,5.085635711793845,0.0170842473727784
3807,0.14897511004262862,11.0,5.5,18.56851379460779,9.284256897303894,0.016827283232871974
3808,0.1489006224876073,12.0,6.0,19.85976009513638,9.92988004756819,0.016227843279817276
