episode,epsilon,total_reward,avg_reward,avg_loss,steps
2085,0.3524802411036743,0.0,0.0,0.0012398405140889475,[]
2086,0.3523040009831225,1.0,0.5,0.001256675424000215,[]
2087,0.35212784898263094,0.0,0.0,0.0011102889623725786,[]
2088,0.3519517850581396,0.0,0.0,0.0007946197828070061,[]
2089,0.3517758091656106,0.0,0.0,0.0008108763438940513,[]
2090,0.3515999212610278,0.0,0.0,0.0007468666602133973,[]
2091,0.3514241213003973,0.0,0.0,0.0006769381837304016,[]
2092,0.3512484092397471,1.0,0.5,0.000894438617313946,[]
2093,0.35107278503512723,0.0,0.0,0.0009097839411281581,[]
2094,0.3508972486426097,0.0,0.0,0.0009538372582340214,[]
2095,0.3507218000182884,0.0,0.0,0.0009001207623181731,[]
2096,0.35054643911827926,0.0,0.0,0.001012560890376335,[]
2097,0.35037116589872014,0.0,0.0,0.0011771032414149625,[]
2098,0.3501959803157708,0.0,0.0,0.0009324244647827332,[]
2099,0.35002088232561296,1.0,0.5,0.0010323710733376045,[]
2100,0.34984587188445015,0.0,0.0,0.0009039600231543382,[]
2101,0.349670948948508,0.0,0.0,0.0008455675422322071,[]
2102,0.34949611347403375,0.0,0.0,0.0008672923070844263,[]
2103,0.34932136541729675,0.0,0.0,0.0008081753390225848,[]
2104,0.34914670473458814,0.0,0.0,0.0009214276194688864,[]
2105,0.3489721313822209,0.0,0.0,0.0014545499034284148,[]
2106,0.3487976453165298,0.0,0.0,0.002293921488578365,[]
2107,0.34862324649387155,0.0,0.0,0.00203850087547575,[]
2108,0.3484489348706246,0.0,0.0,0.0018783794152217785,[]
2109,0.3482747104031893,0.0,0.0,0.001849733763831734,[]
2110,0.34810057304798775,0.0,0.0,0.0017517531195439266,[]
2111,0.3479265227614638,0.0,0.0,0.0015661092928244864,[]
2112,0.3477525595000831,0.0,0.0,0.0018555035573912652,[]
2113,0.3475786832203331,0.0,0.0,0.0012979962290929896,[]
2114,0.3474048938787229,0.0,0.0,0.0009594316937935738,[]
2115,0.3472311914317836,0.0,0.0,0.001002764940473883,[]
2116,0.3470575758360677,0.0,0.0,0.0008109297936815502,[]
2117,0.3468840470481497,1.0,0.5,0.0010127701979945414,[]
2118,0.34671060502462564,1.0,0.5,0.001176941288764023,[]
2119,0.34653724972211336,0.0,0.0,0.0011533209011707055,[]
2120,0.3463639810972523,0.0,0.0,0.0010889561160833442,[]
2121,0.3461907991067037,0.0,0.0,0.0009101633294319202,[]
2122,0.34601770370715035,0.0,0.0,0.0010931952589141604,[]
2123,0.3458446948552968,0.0,0.0,0.0013153436320551138,[]
2124,0.3456717725078692,0.0,0.0,0.001090691040652538,[]
2125,0.34549893662161524,0.0,0.0,0.0010966507476405242,[]
2126,0.34532618715330443,0.0,0.0,0.001066507398853511,[]
2127,0.3451535240597278,0.0,0.0,0.0015322931346599944,[]
2128,0.34498094729769796,0.0,0.0,0.0015349081530335491,[]
2129,0.34480845682404915,1.0,0.5,0.0014818654541574818,[]
2130,0.3446360525956371,0.0,0.0,0.0018594429143039245,[]
2131,0.3444637345693393,0.0,0.0,0.0019793941879886136,[]
2132,0.34429150270205466,0.0,0.0,0.0018204328671397108,[]
2133,0.34411935695070367,0.0,0.0,0.0018147456105881636,[]
2134,0.34394729727222834,0.0,0.0,0.0021719972694076465,[]
2135,0.34377532362359225,0.0,0.0,0.0020249794669299653,[]
2136,0.3436034359617805,1.0,0.5,0.001756945335135762,[]
2137,0.34343163424379963,0.0,0.0,0.002042984507487355,[]
2138,0.34325991842667775,0.0,0.0,0.002542262964166834,[]
2139,0.3430882884674644,0.0,0.0,0.002378835357126913,[]
2140,0.3429167443232307,1.0,0.5,0.0031508151396493693,[]
2141,0.3427452859510691,1.0,0.5,0.003111700134551419,[]
2142,0.3425739133080936,0.0,0.0,0.0032774494318956776,[]
2143,0.3424026263514396,0.0,0.0,0.0031517846127722547,[]
2144,0.34223142503826387,0.0,0.0,0.002701773798533915,[]
2145,0.34206030932574477,0.0,0.0,0.002971772259874602,[]
2146,0.3418892791710819,0.0,0.0,0.0028219110142007203,[]
2147,0.3417183345314964,0.0,0.0,0.0029477208437830474,[]
2148,0.3415474753642307,0.0,0.0,0.0029199396053029756,[]
2149,0.3413767016265486,0.0,0.0,0.0035916582617210226,[]
2150,0.34120601327573535,0.0,0.0,0.0034713698415102306,[]
2151,0.3410354102690975,1.0,0.5,0.003914028866565786,[]
2152,0.34086489256396296,0.0,0.0,0.003928829781445009,[]
2153,0.340694460117681,0.0,0.0,0.003758427232221168,[]
2154,0.3405241128876222,0.0,0.0,0.0034467734798090534,[]
2155,0.3403538508311784,0.0,0.0,0.0032305694001427453,[]
2156,0.3401836739057629,0.0,0.0,0.0032535212780099494,[]
2157,0.34001358206881,0.0,0.0,0.0033259304480244673,[]
2158,0.3398435752777756,1.0,0.5,0.0027951208197295532,[]
2159,0.33967365349013673,0.0,0.0,0.002751122606984739,[]
2160,0.3395038166633917,0.0,0.0,0.0024828924873976834,[]
2161,0.33933406475506,0.0,0.0,0.003333633869437368,[]
2162,0.3391643977226825,0.0,0.0,0.00318626460240921,[]
2163,0.33899481552382116,0.0,0.0,0.003013227049377747,[]
2164,0.33882531811605926,0.0,0.0,0.002322288608494481,[]
2165,0.33865590545700125,0.0,0.0,0.002261315992301596,[]
2166,0.33848657750427275,0.0,0.0,0.002167424976692668,[]
2167,0.3383173342155206,0.0,0.0,0.002246892196126282,[]
2168,0.33814817554841287,2.0,1.0,0.0029090108916196705,[]
2169,0.3379791014606387,0.0,0.0,0.0029083887705512877,[]
2170,0.3378101119099084,0.0,0.0,0.0021777330585921718,[]
2171,0.33764120685395344,0.0,0.0,0.0021607423670606555,[]
2172,0.3374723862505265,1.0,0.5,0.0025681158588226286,[]
2173,0.33730365005740126,0.0,0.0,0.0026946369853768763,[]
2174,0.3371349982323726,0.0,0.0,0.002785444276731661,[]
2175,0.33696643073325644,0.0,0.0,0.0030605232701470544,[]
2176,0.33679794751788983,0.0,0.0,0.002671183775944103,[]
2177,0.3366295485441309,0.0,0.0,0.003702713772903995,[]
2178,0.33646123376985887,0.0,0.0,0.003197966744358252,[]
2179,0.33629300315297395,0.0,0.0,0.003997617273541566,[]
2180,0.33612485665139746,0.0,0.0,0.00304175892162935,[]
2181,0.3359567942230718,1.0,0.5,0.0034953723920625635,[]
2182,0.33578881582596026,0.0,0.0,0.0030488861520591723,[]
2183,0.3356209214180473,0.0,0.0,0.0026107152034195937,[]
2184,0.33545311095733826,0.0,0.0,0.0030014301989909394,[]
2185,0.3352853844018596,0.0,0.0,0.0025344189844742817,[]
2186,0.3351177417096587,0.0,0.0,0.0028326619756574344,[]
2187,0.3349501828388039,0.0,0.0,0.0026609802632758927,[]
2188,0.3347827077473845,0.0,0.0,0.0029092006526687847,[]
2189,0.33461531639351083,0.0,0.0,0.0027962210898320856,[]
2190,0.3344480087353141,0.0,0.0,0.0025042525757037635,[]
2191,0.33428078473094647,1.0,0.5,0.003353685362879852,[]
2192,0.33411364433858104,0.0,0.0,0.0031438296720651643,[]
2193,0.33394658751641176,0.0,0.0,0.0035770668107683637,[]
2194,0.33377961422265356,0.0,0.0,0.0035143171268282457,[]
2195,0.33361272441554224,0.0,0.0,0.0037568305831103188,[]
2196,0.3334459180533345,0.0,0.0,0.0034749155535662014,[]
2197,0.33327919509430787,0.0,0.0,0.003416074966828871,[]
2198,0.3331125554967607,0.0,0.0,0.003113440458380085,[]
2199,0.33294599921901236,1.0,0.5,0.0031213808080480833,[]
2200,0.3327795262194029,0.0,0.0,0.0032322445393739535,[]
2201,0.3326131364562932,1.0,0.5,0.0032085593470921074,[]
2202,0.33244682988806507,0.0,0.0,0.003587723504252998,[]
2203,0.3322806064731211,0.0,0.0,0.0032585451899961168,[]
2204,0.33211446616988455,0.0,0.0,0.003067713137799209,[]
2205,0.3319484089367996,0.0,0.0,0.0029574328762412604,[]
2206,0.3317824347323312,0.0,0.0,0.0032321510527981447,[]
2207,0.33161654351496506,0.0,0.0,0.002786683433514554,[]
2208,0.3314507352432076,1.0,0.5,0.0028143232519505547,[]
2209,0.331285009875586,0.0,0.0,0.0032314162591605316,[]
2210,0.33111936737064823,0.0,0.0,0.003301084846108487,[]
2211,0.3309538076869629,0.0,0.0,0.0031068953688164975,[]
2212,0.3307883307831195,0.0,0.0,0.0030225188655978335,[]
2213,0.33062293661772796,1.0,0.5,0.0030287383510897467,[]
2214,0.3304576251494191,0.0,0.0,0.0030791135760123976,[]
2215,0.33029239633684443,1.0,0.5,0.003281766223122499,[]
2216,0.330127250138676,0.0,0.0,0.003038088878300706,[]
2217,0.3299621865136067,1.0,0.5,0.0029011838795850054,[]
2218,0.3297972054203499,0.0,0.0,0.003595703319380326,[]
2219,0.3296323068176397,0.0,0.0,0.003274965871325029,[]
2220,0.3294674906642309,0.0,0.0,0.0031678252535805636,[]
2221,0.3293027569188988,0.0,0.0,0.00319052105461846,[]
2222,0.3291381055404394,0.0,0.0,0.0031116698399793158,[]
2223,0.3289735364876692,0.0,0.0,0.0026335493430711464,[]
2224,0.3288090497194254,0.0,0.0,0.0029957631165494344,[]
2225,0.32864464519456565,0.0,0.0,0.002994743564216021,[]
2226,0.3284803228719684,0.0,0.0,0.0028857759024582003,[]
2227,0.3283160827105324,1.0,0.5,0.002640715986074481,[]
2228,0.3281519246691772,0.0,0.0,0.0027010137545793052,[]
2229,0.3279878487068426,0.0,0.0,0.0030648989568830337,[]
2230,0.3278238547824892,1.0,0.5,0.002909744530999368,[]
2231,0.327659942855098,1.0,0.5,0.0028014371449743133,[]
2232,0.3274961128836704,0.0,0.0,0.0025006303128819645,[]
2233,0.3273323648272286,0.0,0.0,0.003030262937910655,[]
2234,0.327168698644815,0.0,0.0,0.003530372193698505,[]
2235,0.3270051142954926,0.0,0.0,0.0033655333652859555,[]
2236,0.32684161173834486,0.0,0.0,0.0035930884167152855,[]
2237,0.3266781909324757,0.0,0.0,0.003928793904903744,[]
2238,0.32651485183700946,0.0,0.0,0.0036483986466191707,[]
2239,0.32635159441109096,0.0,0.0,0.0036352640620732147,[]
2240,0.3261884186138854,1.0,0.5,0.00446851524748906,[]
2241,0.3260253244045785,1.0,0.5,0.004525549777983023,[]
2242,0.32586231174237623,0.0,0.0,0.003638705265059668,[]
2243,0.32569938058650505,0.0,0.0,0.003571848001613814,[]
2244,0.3255365308962118,0.0,0.0,0.004004665351905194,[]
2245,0.32537376263076373,0.0,0.0,0.0039725316616074586,[]
2246,0.32521107574944835,1.0,0.5,0.00360158699198759,[]
2247,0.3250484702115736,0.0,0.0,0.003520646856881545,[]
2248,0.32488594597646786,0.0,0.0,0.004032163032347203,[]
2249,0.32472350300347963,0.0,0.0,0.003619511739816517,[]
2250,0.3245611412519779,0.0,0.0,0.0038814095217302173,[]
2251,0.32439886068135193,1.0,0.5,0.0037719602691608347,[]
2252,0.32423666125101125,1.0,0.5,0.004147029895934143,[]
2253,0.3240745429203858,0.0,0.0,0.0038855846645310522,[]
2254,0.3239125056489256,0.0,0.0,0.004077973912935704,[]
2255,0.32375054939610115,0.0,0.0,0.004040914687211625,[]
2256,0.32358867412140313,1.0,0.5,0.003962354496720114,[]
2257,0.3234268797843424,0.0,0.0,0.004261851860043992,[]
2258,0.3232651663444503,0.0,0.0,0.0038593869860882738,[]
2259,0.3231035337612781,0.0,0.0,0.003528463093098253,[]
2260,0.3229419819943975,0.0,0.0,0.003449589578501348,[]
2261,0.3227805110034003,1.0,0.5,0.003340128372074105,[]
2262,0.32261912074789867,0.0,0.0,0.003456314903783745,[]
2263,0.32245781118752476,0.0,0.0,0.0029985425927277123,[]
2264,0.32229658228193103,0.0,0.0,0.0028609843457317245,[]
2265,0.3221354339907901,1.0,0.5,0.0032539807595977827,[]
2266,0.3219743662737947,2.0,1.0,0.0027765087580441366,[]
2267,0.3218133790906578,0.0,0.0,0.0029416808129254994,[]
2268,0.3216524724011125,0.0,0.0,0.0028348714049207047,[]
2269,0.32149164616491194,0.0,0.0,0.0030583220419274377,[]
2270,0.3213309003418295,0.0,0.0,0.002856345798770365,[]
2271,0.3211702348916586,0.0,0.0,0.0033806234881714253,[]
2272,0.32100964977421276,0.0,0.0,0.003274526804535916,[]
2273,0.32084914494932565,0.0,0.0,0.0033197535362393996,[]
2274,0.320688720376851,0.0,0.0,0.0036538073698258295,[]
2275,0.32052837601666256,0.0,0.0,0.0030340784578584135,[]
2276,0.32036811182865427,0.0,0.0,0.003076040192390792,[]
2277,0.32020792777273993,0.0,0.0,0.0029622965568809638,[]
2278,0.3200478238088536,0.0,0.0,0.0026223464552146782,[]
2279,0.3198877998969492,0.0,0.0,0.002913575768637072,[]
2280,0.31972785599700076,0.0,0.0,0.0027815286605618896,[]
2281,0.31956799206900227,0.0,0.0,0.002409231584544094,[]
2282,0.31940820807296777,1.0,0.5,0.0025482484161122036,[]
2283,0.3192485039689313,0.0,0.0,0.0028188796254939264,[]
2284,0.3190888797169468,1.0,0.5,0.0028531952887507423,[]
2285,0.3189293352770884,0.0,0.0,0.002505226506535629,[]
2286,0.31876987060944983,1.0,0.5,0.002952574658723149,[]
2287,0.3186104856741451,0.0,0.0,0.0028703855952647117,[]
2288,0.31845118043130805,1.0,0.5,0.0022680917746453946,[]
2289,0.3182919548410924,1.0,0.5,0.0028618978881110838,[]
2290,0.3181328088636719,0.0,0.0,0.00272738194055689,[]
2291,0.3179737424592401,0.0,0.0,0.0024226084580212565,[]
2292,0.3178147555880105,0.0,0.0,0.002627970410061867,[]
2293,0.3176558482102165,0.0,0.0,0.0025300569103066145,[]
2294,0.3174970202861114,0.0,0.0,0.0020235161598871594,[]
2295,0.31733827177596835,0.0,0.0,0.002130063598119055,[]
2296,0.3171796026400804,0.0,0.0,0.002229042637627572,[]
2297,0.3170210128387604,0.0,0.0,0.0021029299900484537,[]
2298,0.31686250233234103,0.0,0.0,0.0022978007963891807,[]
2299,0.3167040710811749,1.0,0.5,0.0025453575145054077,[]
2300,0.31654571904563433,1.0,0.5,0.002211812779382204,[]
2301,0.31638744618611153,0.0,0.0,0.002052979785782684,[]
2302,0.3162292524630185,0.0,0.0,0.002337475957465358,[]
2303,0.316071137836787,0.0,0.0,0.0025232941776214698,[]
2304,0.3159131022678686,0.0,0.0,0.002288510202280512,[]
2305,0.3157551457167347,1.0,0.5,0.003030817482504062,[]
2306,0.31559726814387634,0.0,0.0,0.0023016422522154504,[]
2307,0.3154394695098044,0.0,0.0,0.0021377037268497847,[]
2308,0.3152817497750495,0.0,0.0,0.0025583308367224944,[]
2309,0.315124108900162,0.0,0.0,0.002511962260385709,[]
2310,0.31496654684571196,0.0,0.0,0.002427365398200761,[]
2311,0.3148090635722891,0.0,0.0,0.0022891646034051,[]
2312,0.31465165904050296,0.0,0.0,0.002189666403490784,[]
2313,0.31449433321098275,1.0,0.5,0.0022627265205041372,[]
2314,0.31433708604437727,0.0,0.0,0.0022116247625672257,[]
2315,0.3141799175013551,0.0,0.0,0.0021818498908708402,[]
2316,0.31402282754260447,0.0,0.0,0.0022088474652264267,[]
2317,0.3138658161288332,1.0,0.5,0.0022417312431415276,[]
2318,0.3137088832207688,0.0,0.0,0.002186706840792405,[]
2319,0.31355202877915844,1.0,0.5,0.002212096735020168,[]
2320,0.3133952527647689,0.0,0.0,0.0023433322937177893,[]
2321,0.3132385551383865,1.0,0.5,0.0020192594357649795,[]
2322,0.31308193586081734,0.0,0.0,0.0018551861370880423,[]
2323,0.31292539489288695,0.0,0.0,0.001784944039162448,[]
2324,0.31276893219544055,0.0,0.0,0.0019119496062298172,[]
2325,0.3126125477293428,0.0,0.0,0.0018889215721615722,[]
2326,0.3124562414554782,1.0,0.5,0.0018309215176850557,[]
2327,0.31230001333475044,0.0,0.0,0.0016849554266913662,[]
2328,0.3121438633280831,0.0,0.0,0.002032173990820801,[]
2329,0.3119877913964191,1.0,0.5,0.0021413474010270354,[]
2330,0.3118317975007209,1.0,0.5,0.0020508567629648105,[]
2331,0.3116758816019705,0.0,0.0,0.001908842345791137,[]
2332,0.31152004366116953,1.0,0.5,0.0018486193960000363,[]
2333,0.311364283639339,0.0,0.0,0.0017461927118295406,[]
2334,0.31120860149751933,0.0,0.0,0.002589249143077593,[]
2335,0.3110529971967706,0.0,0.0,0.0028255991463083776,[]
2336,0.31089747069817225,0.0,0.0,0.0026574896822317636,[]
2337,0.3107420219628232,0.0,0.0,0.0030028079009415316,[]
2338,0.3105866509518418,0.0,0.0,0.0023811406050143497,[]
2339,0.31043135762636587,0.0,0.0,0.0019769971430235143,[]
2340,0.3102761419475527,0.0,0.0,0.0020535579810218355,[]
2341,0.3101210038765789,0.0,0.0,0.0027167061162513815,[]
2342,0.3099659433746407,0.0,0.0,0.002548578677940116,[]
2343,0.30981096040295336,0.0,0.0,0.0023415215009923228,[]
2344,0.3096560549227519,0.0,0.0,0.002604780659936036,[]
2345,0.3095012268952905,0.0,0.0,0.0025978768207798046,[]
2346,0.3093464762818429,0.0,0.0,0.002648030054364686,[]
2347,0.30919180304370203,1.0,0.5,0.0031342537624628416,[]
2348,0.3090372071421802,0.0,0.0,0.002632650910361138,[]
2349,0.3088826885386091,1.0,0.5,0.0029103405101756964,[]
2350,0.30872824719433983,0.0,0.0,0.0034720165811346045,[]
2351,0.3085738830707427,0.0,0.0,0.0037635745123926817,[]
2352,0.30841959612920733,0.0,0.0,0.003400099138878951,[]
2353,0.30826538633114275,0.0,0.0,0.003984398500012633,[]
2354,0.3081112536379772,0.0,0.0,0.003371079975290091,[]
2355,0.30795719801115823,0.0,0.0,0.0031226983720054184,[]
2356,0.30780321941215266,0.0,0.0,0.0026392093480431607,[]
2357,0.3076493178024466,0.0,0.0,0.0029049988772853145,[]
2358,0.3074954931435454,0.0,0.0,0.0026550956676614336,[]
2359,0.3073417453969737,0.0,0.0,0.0023367204720852897,[]
2360,0.3071880745242752,0.0,0.0,0.0024206372955398233,[]
2361,0.3070344804870131,1.0,0.5,0.002167576701696297,[]
2362,0.3068809632467696,0.0,0.0,0.0023641178947374493,[]
2363,0.30672752276514625,0.0,0.0,0.002290703949235779,[]
2364,0.3065741590037637,0.0,0.0,0.002098740972412218,[]
2365,0.3064208719242619,0.0,0.0,0.00205970950507825,[]
2366,0.30626766148829976,0.0,0.0,0.002272373730749158,[]
2367,0.30611452765755565,1.0,0.5,0.002673019067567241,[]
2368,0.3059614703937269,0.0,0.0,0.002475110082471344,[]
2369,0.30580848965853,1.0,0.5,0.0021517591679418857,[]
2370,0.3056555854137008,1.0,0.5,0.0018547600337270914,[]
2371,0.305502757620994,1.0,0.5,0.0014163116742357878,[]
2372,0.3053500062421835,1.0,0.5,0.0018159384215583226,[]
2373,0.30519733123906245,1.0,0.5,0.0019617969582239833,[]
2374,0.30504473257344294,1.0,0.5,0.001808619968776059,[]
2375,0.30489221020715623,1.0,0.5,0.0017673428400719006,[]
2376,0.30473976410205267,1.0,0.5,0.0016671449177582483,[]
2377,0.30458739422000164,1.0,0.5,0.0015705976843933707,[]
2378,0.30443510052289163,0.0,0.0,0.001641301547393336,[]
2379,0.30428288297263023,0.0,0.0,0.0014210474605455862,[]
2380,0.30413074153114394,0.0,0.0,0.0014474968233220613,[]
2381,0.3039786761603784,0.0,0.0,0.0013696583747098755,[]
2382,0.3038266868222982,0.0,0.0,0.0012514880342808152,[]
2383,0.30367477347888705,0.0,0.0,0.001378521527907911,[]
2384,0.30352293609214764,0.0,0.0,0.001455966660827731,[]
2385,0.30337117462410157,0.0,0.0,0.0014389878387945439,[]
2386,0.3032194890367895,0.0,0.0,0.001431454556420379,[]
2387,0.30306787929227114,0.0,0.0,0.0016501374059173812,[]
2388,0.302916345352625,0.0,0.0,0.0017197183705866337,[]
2389,0.3027648871799487,0.0,0.0,0.001863876431140982,[]
2390,0.30261350473635873,1.0,0.5,0.0015439475295715966,[]
2391,0.30246219798399054,1.0,0.5,0.0016379690592293627,[]
2392,0.3023109668849986,1.0,0.5,0.0014962800501962191,[]
2393,0.3021598114015561,0.0,0.0,0.0015968834703588592,[]
2394,0.3020087314958554,0.0,0.0,0.0014209781715596493,[]
2395,0.3018577271301075,0.0,0.0,0.0013556419369914303,[]
2396,0.30170679826654245,1.0,0.5,0.001367475216019167,[]
2397,0.3015559448674092,0.0,0.0,0.0015182203098083847,[]
2398,0.30140516689497554,0.0,0.0,0.0013748341368877196,[]
2399,0.3012544643115281,0.0,0.0,0.0012922774014545472,[]
2400,0.3011038370793723,0.0,0.0,0.001224054289029612,[]
2401,0.30095328516083264,0.0,0.0,0.001401277165090765,[]
2402,0.30080280851825225,0.0,0.0,0.0014673098323899987,[]
2403,0.30065240711399316,2.0,1.0,0.001206084495331327,[]
2404,0.3005020809104362,0.0,0.0,0.001123754449113871,[]
2405,0.300351829869981,0.0,0.0,0.0011034163102574114,[]
2406,0.300201653955046,0.0,0.0,0.0010589154400180891,[]
2407,0.30005155312806847,0.0,0.0,0.0010629889767941286,[]
2408,0.29990152735150444,0.0,0.0,0.0013983174510108906,[]
2409,0.2997515765878287,0.0,0.0,0.001158352869450547,[]
2410,0.2996017007995348,0.0,0.0,0.0013425631095430747,[]
2411,0.29945189994913507,1.0,0.5,0.0012390067074531024,[]
2412,0.29930217399916054,2.0,1.0,0.0012292884354246781,[]
2413,0.299152522912161,0.0,0.0,0.0012105555831554479,[]
2414,0.2990029466507049,0.0,0.0,0.0010630009621049145,[]
2415,0.2988534451773796,0.0,0.0,0.001118532842852541,[]
2416,0.29870401845479094,0.0,0.0,0.0011491570313436178,[]
2417,0.29855466644556355,0.0,0.0,0.00119893703435082,[]
2418,0.29840538911234077,0.0,0.0,0.001233243271833219,[]
2419,0.2982561864177846,1.0,0.5,0.0013885244162936163,[]
2420,0.29810705832457574,2.0,1.0,0.0012730504853867128,[]
2421,0.29795800479541346,0.0,0.0,0.0015456510269515483,[]
2422,0.29780902579301577,0.0,0.0,0.0014638531404073418,[]
2423,0.29766012128011926,0.0,0.0,0.001620395076211675,[]
2424,0.2975112912194792,1.0,0.5,0.0012788312236079946,[]
2425,0.2973625355738695,0.0,0.0,0.0015770904483672764,[]
2426,0.29721385430608255,0.0,0.0,0.001543896771659742,[]
2427,0.29706524737892953,1.0,0.5,0.0017773886959600662,[]
2428,0.29691671475524006,1.0,0.5,0.0022022774105010154,[]
2429,0.2967682563978625,0.0,0.0,0.001959596385547359,[]
2430,0.2966198722696636,0.0,0.0,0.0024268508372811736,[]
2431,0.2964715623335288,1.0,0.5,0.002147238670066664,[]
2432,0.29632332655236204,0.0,0.0,0.002905209854444755,[]
2433,0.29617516488908585,0.0,0.0,0.0021241633332933166,[]
2434,0.29602707730664135,1.0,0.5,0.0018665774301708943,[]
2435,0.29587906376798806,0.0,0.0,0.0018485237013581874,[]
2436,0.2957311242361041,1.0,0.5,0.001709113220983584,[]
2437,0.29558325867398605,1.0,0.5,0.0017885482422259104,[]
2438,0.29543546704464907,1.0,0.5,0.0016401557176972607,[]
2439,0.2952877493111268,0.0,0.0,0.0015942583406077964,[]
2440,0.29514010543647123,1.0,0.5,0.001671975502395071,[]
2441,0.29499253538375303,0.0,0.0,0.0017386835479244057,[]
2442,0.2948450391160612,1.0,0.5,0.0016008094607137277,[]
2443,0.2946976165965032,0.0,0.0,0.0018987142785668507,[]
2444,0.2945502677882049,0.0,0.0,0.0017365034711214582,[]
2445,0.29440299265431086,0.0,0.0,0.001677409929730597,[]
2446,0.2942557911579837,1.0,0.5,0.0017368913817335852,[]
2447,0.29410866326240476,0.0,0.0,0.0017680279069463723,[]
2448,0.29396160893077355,0.0,0.0,0.00163498586492746,[]
2449,0.2938146281263082,0.0,0.0,0.0021641104702887657,[]
2450,0.29366772081224507,0.0,0.0,0.0018490483355916305,[]
2451,0.293520886951839,0.0,0.0,0.0019529229867787632,[]
2452,0.2933741265083631,0.0,0.0,0.0018928146176455942,[]
2453,0.29322743944510893,0.0,0.0,0.0018154029684956186,[]
2454,0.2930808257253864,0.0,0.0,0.0016805857844467806,[]
2455,0.29293428531252375,0.0,0.0,0.001715885734031742,[]
2456,0.2927878181698675,0.0,0.0,0.0016518730658572167,[]
2457,0.29264142426078255,0.0,0.0,0.001691639918322575,[]
2458,0.29249510354865216,0.0,0.0,0.0016281624493421987,[]
2459,0.2923488559968778,0.0,0.0,0.0016872830636358621,[]
2460,0.2922026815688794,0.0,0.0,0.0016166032960505357,[]
2461,0.292056580228095,1.0,0.5,0.0016718824026715343,[]
2462,0.291910551937981,0.0,0.0,0.0013661726313668103,[]
2463,0.291764596662012,0.0,0.0,0.0014754826548492668,[]
2464,0.291618714363681,0.0,0.0,0.002004599709554376,[]
2465,0.29147290500649914,0.0,0.0,0.002299087137674048,[]
2466,0.29132716855399593,2.0,1.0,0.0017369638176335555,[]
2467,0.29118150496971895,0.0,0.0,0.0018736291679254335,[]
2468,0.2910359142172341,0.0,0.0,0.0018016852856505595,[]
2469,0.2908903962601255,2.0,1.0,0.0015412183820028855,[]
2470,0.2907449510619955,1.0,0.5,0.0013180319815832523,[]
2471,0.2905995785864645,1.0,0.5,0.0014399556367425247,[]
2472,0.2904542787971713,1.0,0.5,0.0015498542618505391,[]
2473,0.2903090516577727,0.0,0.0,0.0014951745336293243,[]
2474,0.29016389713194385,0.0,0.0,0.00160288302036601,[]
2475,0.2900188151833779,1.0,0.5,0.0013811510195124097,[]
2476,0.28987380577578625,1.0,0.5,0.0016731410174231445,[]
2477,0.2897288688728984,0.0,0.0,0.0019322421343947228,[]
2478,0.28958400443846194,0.0,0.0,0.0018945563088969461,[]
2479,0.2894392124362427,0.0,0.0,0.0018776251400621342,[]
2480,0.2892944928300246,0.0,0.0,0.0019100280493148602,[]
2481,0.2891498455836096,0.0,0.0,0.0021809168488419214,[]
2482,0.2890052706608178,0.0,0.0,0.002142297428508755,[]
2483,0.28886076802548744,0.0,0.0,0.0020974472287759584,[]
2484,0.2887163376414747,0.0,0.0,0.0019869627436440037,[]
2485,0.28857197947265395,1.0,0.5,0.0020484271680470557,[]
2486,0.28842769348291764,0.0,0.0,0.0021522662657662297,[]
2487,0.2882834796361762,0.0,0.0,0.0018221961513959935,[]
2488,0.2881393378963581,0.0,0.0,0.0017911734603070987,[]
2489,0.28799526822740995,0.0,0.0,0.0018964304382513677,[]
2490,0.28785127059329624,0.0,0.0,0.0016789971407394789,[]
2491,0.2877073449579996,0.0,0.0,0.0018838000318750607,[]
2492,0.2875634912855206,0.0,0.0,0.0019054567163610564,[]
2493,0.2874197095398779,1.0,0.5,0.0017805664547943577,[]
2494,0.287275999685108,0.0,0.0,0.001429834992949119,[]
2495,0.28713236168526546,0.0,0.0,0.0013564370885433164,[]
2496,0.28698879550442286,0.0,0.0,0.0013611146659241059,[]
2497,0.28684530110667067,0.0,0.0,0.0016630114242018733,[]
2498,0.28670187845611733,1.0,0.5,0.0017890460981288925,[]
2499,0.2865585275168893,0.0,0.0,0.0013213667497205149,[]
2500,0.28641524825313086,0.0,0.0,0.0013931325742201548,[]
2501,0.2862720406290043,0.0,0.0,0.0016875672655130205,[]
2502,0.28612890460868984,1.0,0.5,0.0017572516435341511,[]
2503,0.2859858401563855,0.0,0.0,0.0016569546167115082,[]
2504,0.2858428472363073,0.0,0.0,0.0016068825485958118,[]
2505,0.28569992581268916,1.0,0.5,0.0013238958759965109,[]
2506,0.28555707584978285,0.0,0.0,0.0010512459904670583,[]
2507,0.28541429731185797,0.0,0.0,0.0011936007474183238,[]
2508,0.285271590163202,0.0,0.0,0.001026845213969604,[]
2509,0.28512895436812047,0.0,0.0,0.0009572273672009552,[]
2510,0.28498638989093644,0.0,0.0,0.001220398509176448,[]
2511,0.284843896695991,0.0,0.0,0.0011187234852072184,[]
2512,0.284701474747643,0.0,0.0,0.0011702860873940932,[]
